time,alkalinity_mgl,co2_mgl,h2s_ugl,o2_mgl,o2_sat
2022-07-05T04:51:07.678750Z,126.91,3.72,-0.0,9.58,95.96
2022-07-05T04:53:08.868096Z,125.7,3.67,-0.01,,
2022-07-05T04:55:09.845513Z,126.67,3.71,-0.0,,95.93
2022-07-05T04:56:09.785794Z,126.34,3.69,,9.58,95.96
2022-07-05T04:58:10.417260Z,126.36,3.67,-0.0,,95.92
2022-07-05T04:59:10.323780Z,125.43,3.67,-0.02,9.57,95.89
2022-07-05T05:01:10.843839Z,126.36,3.69,-0.01,9.58,95.94
2022-07-05T05:02:11.066192Z,126.84,3.69,0.01,,95.96
2022-07-05T05:04:12.743315Z,126.67,3.7,-0.0,9.58,95.97
2022-07-05T05:05:12.690259Z,126.41,3.69,-0.01,,95.97
2022-07-05T05:07:13.066698Z,125.29,,-0.01,9.58,95.97
2022-07-05T05:09:14.411670Z,125.38,3.67,-0.01,9.58,95.97
2022-07-05T05:10:14.268715Z,125.79,,-0.01,9.58,95.97
2022-07-05T05:12:15.300061Z,124.84,3.65,-0.01,9.58,95.95
2022-07-05T05:13:15.485675Z,125.56,3.67,-0.0,,95.95
2022-07-05T05:15:16.407434Z,126.05,,0.0,9.58,95.97
2022-07-05T05:16:16.812353Z,125.85,3.67,-0.01,,
2022-07-05T05:18:17.425935Z,125.25,3.66,-0.01,9.58,95.97
2022-07-05T05:19:18.298339Z,125.12,3.68,,,95.97
2022-07-05T05:21:18.530100Z,124.65,3.62,0.0,9.58,95.97
2022-07-05T05:23:18.946859Z,126.13,3.68,-0.02,9.58,95.98
2022-07-05T05:24:18.885872Z,126.97,3.71,-0.0,9.58,95.95
2022-07-05T05:26:20.095243Z,88.94,3.67,-0.0,9.61,95.93
2022-07-05T05:27:20.376548Z,79.42,3.67,,9.54,95.78
2022-07-05T05:29:20.532394Z,79.54,3.68,-0.01,9.54,95.77
2022-07-05T05:30:21.398870Z,79.71,,-0.01,9.55,
2022-07-05T05:32:22.283745Z,79.31,3.67,-0.0,,95.77
2022-07-05T05:33:22.900501Z,79.77,3.69,0.01,9.54,95.77
2022-07-05T05:35:23.078245Z,79.76,3.68,0.0,9.55,95.78
2022-07-05T05:36:22.978863Z,80.25,3.72,0.0,9.54,95.77
2022-07-05T05:38:23.279775Z,79.15,3.66,-0.01,9.54,
2022-07-05T05:39:23.267414Z,79.97,3.69,-0.0,9.54,95.77
2022-07-05T05:41:24.148082Z,80.24,3.71,-0.02,9.54,95.76
2022-07-05T05:43:25.019693Z,80.35,3.7,-0.0,9.55,95.77
2022-07-05T05:44:25.024167Z,79.78,3.68,-0.01,9.54,95.77
2022-07-05T05:46:25.585856Z,79.79,3.69,-0.0,,
2022-07-05T05:47:26.001353Z,79.96,,-0.01,9.54,95.77
2022-07-05T05:49:26.900734Z,79.8,3.71,-0.01,,95.77
2022-07-05T05:50:26.915394Z,80.43,3.72,-0.0,9.54,95.73
2022-07-05T05:52:28.083370Z,81.44,,0.01,9.54,95.68
2022-07-05T05:53:28.746930Z,81.11,3.75,-0.01,9.53,95.64
2022-07-05T05:55:29.589356Z,81.84,3.78,0.09,,95.6
2022-07-05T05:56:29.807841Z,82.28,3.81,0.46,9.53,95.58
2022-07-05T05:58:30.565562Z,83.44,3.85,3.08,9.53,
2022-07-05T05:59:30.955310Z,83.81,3.87,5.27,9.53,95.58
2022-07-05T06:01:31.549291Z,84.85,3.91,11.05,9.52,95.54
2022-07-05T06:02:31.429443Z,85.0,3.92,14.37,9.52,95.55
2022-07-05T06:04:31.995721Z,84.76,3.91,21.27,9.52,95.51
2022-07-05T06:05:31.884247Z,85.7,3.99,24.03,9.52,95.5
2022-07-05T06:07:32.507610Z,85.83,3.96,27.89,9.51,95.46
2022-07-05T06:08:32.429241Z,85.76,,29.16,,95.45
2022-07-05T06:10:32.676237Z,87.04,4.01,30.79,9.51,
2022-07-05T06:11:32.843162Z,86.92,4.02,31.29,,95.41
2022-07-05T06:13:33.222226Z,89.05,4.13,31.89,,95.33
2022-07-05T06:15:34.745153Z,90.48,4.19,32.14,9.49,95.25
2022-07-05T06:16:35.327112Z,90.59,4.18,32.15,9.49,95.21
2022-07-05T06:18:35.849450Z,90.82,4.19,32.03,9.48,95.14
2022-07-05T06:19:36.277534Z,91.66,4.25,31.92,,95.11
2022-07-05T06:21:37.132096Z,93.97,4.37,31.65,9.48,95.12
2022-07-05T06:22:37.116655Z,95.11,4.37,31.5,,95.1
2022-07-05T06:24:37.806724Z,94.65,4.39,31.16,,95.02
2022-07-05T06:25:37.890124Z,96.55,4.47,30.98,9.47,95.01
2022-07-05T06:27:39.269748Z,96.84,4.49,30.57,,94.99
2022-07-05T06:28:39.588559Z,98.77,4.57,30.35,9.46,94.95
2022-07-05T06:30:41.173277Z,100.05,4.63,29.93,9.45,94.86
2022-07-05T06:31:41.068232Z,100.82,4.65,29.73,,94.85
2022-07-05T06:33:42.077741Z,101.39,4.71,29.28,,94.72
2022-07-05T06:34:42.489953Z,103.08,4.76,29.03,9.43,94.67
2022-07-05T06:36:43.498719Z,102.8,4.75,28.58,9.43,94.58
2022-07-05T06:37:44.186714Z,103.76,4.82,28.35,9.42,94.54
2022-07-05T06:39:45.106137Z,105.14,4.85,27.88,,94.52
2022-07-05T06:40:45.052195Z,105.67,4.9,27.65,9.41,94.48
2022-07-05T06:42:45.957779Z,106.71,4.94,27.17,9.4,94.37
2022-07-05T06:44:46.044308Z,108.88,5.03,26.66,9.39,94.22
2022-07-05T06:45:46.163881Z,109.38,5.05,26.2,9.39,94.19
2022-07-05T06:47:46.438986Z,110.29,5.11,25.17,9.38,94.11
2022-07-05T06:48:46.367893Z,111.02,5.15,24.6,,94.09
2022-07-05T06:50:46.997346Z,111.66,5.15,23.51,9.37,94.01
2022-07-05T06:51:47.344804Z,111.87,5.17,22.93,,93.98
2022-07-05T06:53:47.770681Z,111.75,5.17,21.73,9.35,93.83
2022-07-05T06:55:47.852473Z,111.68,,20.61,,93.77
2022-07-05T06:56:48.044002Z,112.45,5.21,20.08,9.34,93.73
2022-07-05T06:58:48.223272Z,112.03,5.17,19.02,,93.69
2022-07-05T06:59:49.115645Z,111.67,5.16,18.52,9.34,93.68
2022-07-05T07:01:49.799266Z,112.81,5.2,17.5,9.33,93.64
2022-07-05T07:02:49.827481Z,111.97,5.17,17.05,,93.6
2022-07-05T07:04:50.625964Z,112.54,5.21,16.15,9.33,93.57
2022-07-05T07:05:51.555417Z,112.18,5.16,15.69,,93.54
2022-07-05T07:07:51.824272Z,112.03,5.19,14.79,,93.43
2022-07-05T07:08:52.285125Z,112.22,5.17,14.39,9.32,93.46
2022-07-05T07:10:53.442837Z,112.65,5.18,13.57,9.31,
2022-07-05T07:11:54.132491Z,111.04,5.13,13.17,9.31,93.36
2022-07-05T07:13:55.125415Z,112.38,5.19,12.46,9.31,93.28
2022-07-05T07:14:55.134725Z,112.48,5.19,12.11,9.3,
2022-07-05T07:16:55.512498Z,111.8,5.17,11.43,9.3,93.24
2022-07-05T07:17:55.585966Z,112.04,5.18,11.07,9.3,93.23
2022-07-05T07:19:57.080213Z,112.48,5.18,10.45,9.3,93.22
2022-07-05T07:21:57.798283Z,112.29,5.17,9.85,,93.22
2022-07-05T07:22:58.220227Z,111.62,5.15,9.57,9.3,93.22
2022-07-05T07:24:58.545397Z,111.32,5.13,9.06,,93.21
2022-07-05T07:25:58.479231Z,111.04,,8.79,9.3,93.22
2022-07-05T07:27:58.619239Z,111.41,5.16,8.3,,
2022-07-05T07:28:58.550909Z,111.67,5.15,8.04,9.3,93.22
2022-07-05T07:30:58.750190Z,111.25,5.13,7.59,,93.18
2022-07-05T07:31:59.026881Z,110.73,5.12,7.34,9.3,93.19
2022-07-05T07:33:59.247870Z,111.58,5.15,6.93,,93.21
2022-07-05T07:34:59.314828Z,111.2,5.14,6.73,9.3,93.21
2022-07-05T07:36:59.648541Z,111.99,5.18,6.34,,
2022-07-05T07:38:00.532039Z,111.44,5.14,6.14,9.3,93.2
2022-07-05T07:40:01.258171Z,110.95,5.12,5.79,,93.21
2022-07-05T07:41:01.839357Z,110.84,,5.63,9.3,93.22
2022-07-05T07:43:02.347503Z,111.14,5.12,5.29,,93.2
2022-07-05T07:44:02.288494Z,110.34,5.1,5.15,9.29,93.18
2022-07-05T07:46:03.105563Z,111.65,5.15,4.85,,93.22
2022-07-05T07:47:03.366578Z,111.42,5.14,4.71,9.3,93.21
2022-07-05T07:49:04.742024Z,111.27,5.14,4.43,,93.22
2022-07-05T07:50:05.300331Z,111.24,5.14,4.3,9.3,93.2
2022-07-05T07:52:06.134232Z,112.37,,4.05,9.29,93.17
2022-07-05T07:53:06.098443Z,111.95,5.16,3.92,9.3,93.21
2022-07-05T07:55:06.935075Z,111.99,5.17,3.69,,93.2
2022-07-05T07:56:06.997403Z,,5.19,3.57,9.3,
2022-07-05T07:57:07.443378Z,112.63,,,,93.21
2022-07-05T07:58:07.539080Z,112.93,5.22,3.37,,93.18
2022-07-05T08:00:07.692896Z,111.77,5.17,3.18,9.3,
2022-07-05T08:01:08.101327Z,113.1,5.22,3.07,,93.22
2022-07-05T08:03:09.524671Z,112.6,5.21,2.9,9.3,93.22
2022-07-05T08:04:10.156840Z,113.13,5.2,2.8,,93.22
2022-07-05T08:06:11.567455Z,111.27,5.15,2.63,9.3,93.22
2022-07-05T08:07:11.869189Z,111.94,5.17,2.56,,93.22
2022-07-05T08:09:12.439907Z,111.32,5.15,2.41,9.3,93.22
2022-07-05T08:10:12.444116Z,112.03,5.17,2.34,,93.25
2022-07-05T08:12:12.899192Z,112.06,5.17,2.2,9.31,93.27
2022-07-05T08:13:13.093496Z,111.45,5.15,2.12,,93.29
2022-07-05T08:15:13.519506Z,111.35,5.14,2.0,9.32,93.35
2022-07-05T08:16:13.688284Z,111.71,5.17,1.95,,93.38
2022-07-05T08:18:14.122101Z,111.11,5.14,1.83,,93.37
2022-07-05T08:19:14.085212Z,111.1,5.13,1.77,9.32,93.37
2022-07-05T08:21:14.490436Z,111.28,5.14,1.68,9.32,93.37
2022-07-05T08:22:14.793376Z,111.45,5.15,1.62,9.33,93.47
2022-07-05T08:24:15.000477Z,111.26,5.14,1.54,,93.48
2022-07-05T08:25:15.215028Z,111.22,,1.48,9.33,93.51
2022-07-05T08:27:16.130547Z,110.24,5.08,1.39,,93.53
2022-07-05T08:28:16.266286Z,110.3,5.09,1.35,9.33,
2022-07-05T08:30:16.939239Z,111.22,5.14,1.26,9.34,93.58
2022-07-05T08:32:17.070164Z,111.77,5.17,1.19,9.34,93.59
2022-07-05T08:33:17.028417Z,112.26,5.19,1.16,9.34,93.62
2022-07-05T08:35:17.404193Z,111.0,5.12,1.1,9.34,93.64
2022-07-05T08:36:17.493302Z,111.4,5.15,1.06,9.35,93.67
2022-07-05T08:38:18.148705Z,111.49,5.15,0.99,9.35,
2022-07-05T08:39:18.786022Z,110.38,5.08,0.96,9.35,93.7
2022-07-05T08:41:19.875577Z,111.89,5.18,0.91,9.35,
2022-07-05T08:42:19.978398Z,111.78,5.13,0.86,9.35,93.71
2022-07-05T08:44:20.840224Z,110.53,5.11,0.84,9.35,93.74
2022-07-05T08:45:20.876534Z,111.17,5.14,0.8,9.35,93.74
2022-07-05T08:47:21.345574Z,111.66,5.16,0.75,9.36,93.78
2022-07-05T08:48:21.292230Z,111.65,5.16,0.73,,93.78
2022-07-05T08:50:21.346284Z,110.61,5.11,0.69,9.36,93.82
2022-07-05T08:51:21.294804Z,110.36,5.09,0.66,,93.82
2022-07-05T08:53:21.935934Z,110.11,5.1,0.64,9.36,93.84
2022-07-05T08:54:22.924198Z,111.06,5.12,0.61,9.37,93.83
2022-07-05T08:56:23.626453Z,109.91,5.1,0.57,9.37,93.87
2022-07-05T08:57:23.746895Z,,5.17,0.55,9.38,
2022-07-05T08:58:23.923346Z,111.25,,,,
2022-07-05T08:59:23.882183Z,110.31,5.11,0.52,,93.89
2022-07-05T09:01:25.271213Z,110.69,5.12,0.5,9.38,93.89
2022-07-05T09:02:25.245480Z,110.36,5.1,0.49,,93.9
2022-07-05T09:04:25.993211Z,109.8,5.09,0.45,9.39,93.98
2022-07-05T09:05:26.252227Z,110.56,5.1,0.43,,
2022-07-05T09:07:26.497495Z,110.41,5.08,0.42,9.39,94.0
2022-07-05T09:08:26.950350Z,110.32,5.12,0.4,,94.05
2022-07-05T09:10:27.893668Z,109.88,5.08,0.37,9.39,94.02
2022-07-05T09:11:28.198546Z,110.02,5.08,0.38,,94.05
2022-07-05T09:13:28.770961Z,109.86,5.07,0.35,9.4,94.08
2022-07-05T09:14:29.498454Z,110.69,5.12,0.34,9.4,
2022-07-05T09:16:30.125024Z,110.81,5.12,0.32,9.4,94.1
2022-07-05T09:17:30.337104Z,110.14,5.07,0.3,9.4,94.13
2022-07-05T09:19:31.665260Z,110.72,5.1,0.29,9.4,
2022-07-05T09:20:31.966201Z,110.69,5.12,0.29,9.4,94.14
2022-07-05T09:22:32.488474Z,111.12,5.12,0.27,9.4,
2022-07-05T09:23:32.392343Z,110.88,5.14,0.27,9.4,94.14
2022-07-05T09:25:32.985731Z,110.86,5.12,0.25,9.4,94.16
2022-07-05T09:26:33.439759Z,110.11,5.08,0.25,9.4,94.16
2022-07-05T09:28:34.386815Z,111.78,5.16,0.23,9.4,94.14
2022-07-05T09:30:35.289172Z,111.01,5.13,0.22,9.41,94.19
2022-07-05T09:31:35.280189Z,111.75,5.17,0.22,9.41,
2022-07-05T09:33:36.192318Z,111.3,5.14,0.2,9.41,94.19
2022-07-05T09:34:37.097488Z,111.13,5.14,,9.41,
2022-07-05T09:36:38.285083Z,111.84,5.16,0.19,9.41,94.19
2022-07-05T09:37:38.240299Z,112.32,5.18,0.2,9.41,94.21
2022-07-05T09:39:38.932319Z,111.3,5.13,0.19,9.41,94.19
2022-07-05T09:40:39.292861Z,111.16,5.14,0.17,9.41,94.21
2022-07-05T09:42:39.744837Z,111.86,5.17,0.17,9.41,94.19
2022-07-05T09:43:40.517393Z,111.85,5.15,0.16,9.41,94.19
2022-07-05T09:45:41.599458Z,112.55,5.22,0.16,9.41,94.23
2022-07-05T09:46:41.566256Z,112.64,5.2,0.16,9.41,94.24
2022-07-05T09:48:42.130135Z,111.86,5.18,0.15,9.41,94.23
2022-07-05T09:49:42.106446Z,111.89,5.16,0.15,9.41,94.22
2022-07-05T09:51:43.307076Z,111.82,5.16,0.14,9.41,94.19
2022-07-05T09:52:43.586461Z,111.54,5.15,0.13,9.41,
2022-07-05T09:54:44.268916Z,112.2,5.2,0.14,9.41,94.2
2022-07-05T09:55:44.447253Z,112.91,5.21,0.13,9.41,94.19
2022-07-05T09:57:44.826278Z,112.65,5.2,0.13,9.41,94.22
2022-07-05T09:58:45.258174Z,113.18,5.23,0.13,,94.2
2022-07-05T10:00:45.368663Z,113.22,5.24,0.12,9.4,94.18
2022-07-05T10:01:45.406018Z,,5.22,,9.41,
2022-07-05T10:02:46.045479Z,113.42,,,,94.19
2022-07-05T10:03:46.201425Z,113.76,5.24,,9.41,94.18
2022-07-05T10:05:46.771146Z,112.87,5.23,0.11,9.4,94.14
2022-07-05T10:06:47.529763Z,113.79,5.24,0.1,,94.14
2022-07-05T10:08:48.578448Z,113.36,5.25,0.11,9.4,94.14
2022-07-05T10:09:48.801415Z,114.08,5.26,0.1,,94.12
2022-07-05T10:11:49.747814Z,113.69,5.26,0.11,9.4,94.1
2022-07-05T10:12:49.969471Z,114.19,5.29,0.09,,94.1
2022-07-05T10:14:50.728966Z,114.12,5.26,0.1,9.39,94.08
2022-07-05T10:15:51.021114Z,114.32,5.3,0.09,,94.03
2022-07-05T10:17:52.101297Z,114.76,5.3,0.09,9.39,94.01
2022-07-05T10:18:52.322100Z,114.5,5.28,0.09,,93.98
2022-07-05T10:20:53.693362Z,114.84,5.31,,,93.89
2022-07-05T10:21:54.050621Z,114.71,5.29,0.08,9.37,93.87
2022-07-05T10:23:55.849262Z,116.06,5.37,0.08,,93.83
2022-07-05T10:25:56.193460Z,115.0,5.3,0.08,9.37,93.78
2022-07-05T10:26:56.621848Z,115.55,5.36,0.07,9.37,93.75
2022-07-05T10:28:57.553349Z,116.69,5.36,0.08,,93.71
2022-07-05T10:29:57.489941Z,116.44,5.4,0.07,9.36,93.71
2022-07-05T10:31:58.588236Z,116.57,5.36,0.09,9.35,93.67
2022-07-05T10:32:58.663876Z,116.2,5.38,,,93.64
2022-07-05T10:34:58.780442Z,116.17,5.36,0.07,9.34,93.55
2022-07-05T10:36:59.270796Z,117.21,5.42,0.08,9.34,93.49
2022-07-05T10:37:59.313749Z,117.09,5.41,0.07,9.34,93.42
2022-07-05T10:39:59.990752Z,117.24,5.41,0.09,9.33,93.4
2022-07-05T10:40:59.804757Z,116.84,5.39,0.08,,93.35
2022-07-05T10:43:00.770866Z,117.06,5.39,0.08,9.32,93.28
2022-07-05T10:45:01.725689Z,117.4,5.42,,,93.27
2022-07-05T10:46:01.835656Z,116.7,5.39,0.08,9.32,
2022-07-05T10:48:02.930311Z,117.39,5.41,0.06,,93.26
2022-07-05T10:49:02.926502Z,116.75,5.39,0.07,9.31,93.18
2022-07-05T10:51:03.241569Z,117.35,5.44,0.07,,93.17
2022-07-05T10:53:03.726290Z,117.55,5.43,0.06,,93.13
2022-07-05T10:54:03.969385Z,117.9,5.44,0.07,9.31,93.11
2022-07-05T10:56:05.078082Z,118.18,5.45,0.06,,92.99
2022-07-05T10:57:05.234104Z,117.42,5.44,0.07,9.29,92.98
2022-07-05T10:59:06.039341Z,117.89,5.46,0.07,9.29,92.95
2022-07-05T11:00:06.920343Z,118.0,5.44,0.06,9.29,92.91
2022-07-05T11:02:07.829459Z,118.24,5.45,0.06,9.28,
2022-07-05T11:04:08.356922Z,118.03,5.45,0.06,9.28,92.82
2022-07-05T11:05:08.339740Z,118.38,5.47,0.06,,92.81
2022-07-05T11:07:08.625955Z,118.54,5.48,0.06,9.27,92.73
2022-07-05T11:08:09.440412Z,118.81,5.49,0.05,,92.71
2022-07-05T11:10:10.547891Z,119.67,5.5,0.06,9.27,92.68
2022-07-05T11:11:11.038854Z,118.61,5.47,0.06,9.26,92.66
2022-07-05T11:13:11.999349Z,119.39,5.55,0.06,,92.65
2022-07-05T11:15:12.615342Z,119.31,5.52,0.07,,92.54
2022-07-05T11:16:13.237279Z,120.09,5.54,0.07,9.25,92.55
2022-07-05T11:18:14.021247Z,119.59,5.52,0.05,9.25,92.49
2022-07-05T11:19:13.965891Z,119.03,5.48,0.06,9.24,92.45
2022-07-05T11:21:14.385479Z,119.24,5.51,0.05,,
2022-07-05T11:22:14.633484Z,120.28,5.55,0.06,9.24,92.44
2022-07-05T11:24:14.645189Z,120.21,5.52,0.06,,92.4
2022-07-05T11:26:14.882886Z,119.25,5.53,0.05,,92.39
2022-07-05T11:27:15.220401Z,120.22,5.55,0.06,9.24,
2022-07-05T11:29:15.775432Z,119.68,5.54,0.06,9.23,92.38
2022-07-05T11:30:15.919241Z,120.39,5.55,0.07,,92.37
2022-07-05T11:32:16.719517Z,120.15,5.55,0.06,9.23,92.33
2022-07-05T11:34:17.440293Z,119.82,5.54,0.06,9.23,
2022-07-05T11:35:17.804705Z,119.53,5.5,0.06,,92.29
2022-07-05T11:37:18.822187Z,119.93,5.54,0.05,9.22,92.26
2022-07-05T11:38:19.600958Z,120.33,5.57,0.05,,92.23
2022-07-05T11:40:19.881060Z,120.81,5.59,0.05,,92.17
2022-07-05T11:41:19.895489Z,119.94,5.53,0.06,9.21,92.12
2022-07-05T11:43:20.746975Z,121.2,5.6,0.06,,92.07
2022-07-05T11:45:21.504564Z,121.05,5.58,0.06,9.2,92.03
2022-07-05T11:46:21.810971Z,120.79,5.59,0.06,,92.02
2022-07-05T11:48:22.508530Z,121.82,5.62,0.04,9.19,91.93
2022-07-05T11:49:22.397346Z,121.0,5.58,0.06,,91.93
2022-07-05T11:51:22.799681Z,121.44,5.62,0.04,9.19,91.91
2022-07-05T11:53:23.775394Z,121.27,5.6,0.05,9.19,
2022-07-05T11:54:24.402227Z,120.86,5.58,0.04,,91.91
2022-07-05T11:56:25.134378Z,121.23,5.6,0.05,9.18,91.87
2022-07-05T11:57:25.936436Z,121.34,5.6,,,91.83
2022-07-05T11:59:26.763737Z,121.18,5.6,0.05,9.18,91.82
2022-07-05T12:00:27.031009Z,121.81,5.63,0.05,,91.82
2022-07-05T12:02:27.652210Z,122.27,5.63,0.05,9.17,91.77
2022-07-05T12:04:28.820354Z,121.41,,0.04,9.16,91.69
2022-07-05T12:05:28.834740Z,121.71,5.63,0.05,,91.64
2022-07-05T12:07:29.405609Z,122.33,5.64,0.05,,91.6
2022-07-05T12:08:29.534236Z,122.42,5.67,0.04,9.15,91.56
2022-07-05T12:10:30.302725Z,121.34,5.62,0.05,9.15,
2022-07-05T12:11:30.405053Z,121.97,5.62,0.05,9.15,91.5
2022-07-05T12:13:31.838901Z,121.77,5.63,0.05,9.15,91.47
2022-07-05T12:15:32.084107Z,122.5,5.66,0.05,,91.46
2022-07-05T12:16:32.165505Z,122.56,,0.04,9.14,91.43
2022-07-05T12:18:32.786091Z,122.84,5.67,0.05,,91.41
2022-07-05T12:19:32.998363Z,123.22,5.7,0.04,9.13,91.34
2022-07-05T12:21:34.349533Z,122.42,5.65,0.04,9.13,91.36
2022-07-05T12:22:34.622249Z,122.45,5.66,0.04,9.13,91.29
2022-07-05T12:24:34.896096Z,122.55,5.66,0.05,9.13,91.27
2022-07-05T12:26:35.053220Z,122.5,5.66,0.05,,91.19
2022-07-05T12:27:35.328046Z,122.65,5.66,0.05,9.12,91.19
2022-07-05T12:29:36.299391Z,124.15,5.74,0.03,9.11,91.1
2022-07-05T12:30:36.534243Z,124.29,5.71,0.04,,91.11
2022-07-05T12:32:37.304505Z,123.48,5.71,0.05,,91.09
2022-07-05T12:33:37.308718Z,123.89,5.72,0.04,9.1,91.03
2022-07-05T12:35:37.746755Z,124.31,5.74,0.05,,90.98
2022-07-05T12:36:37.820915Z,123.36,5.68,0.04,9.1,90.95
2022-07-05T12:38:37.997329Z,124.3,5.75,0.05,9.09,90.9
2022-07-05T12:39:38.721090Z,124.11,5.73,0.04,9.09,90.86
2022-07-05T12:41:39.345604Z,124.57,5.74,0.04,9.09,90.82
2022-07-05T12:43:39.589690Z,124.5,5.75,,,90.73
2022-07-05T12:44:39.523646Z,124.81,5.77,0.04,9.08,90.73
2022-07-05T12:46:40.408133Z,124.89,5.77,0.05,,90.65
2022-07-05T12:47:40.676621Z,124.69,5.75,0.04,9.07,90.64
2022-07-05T12:49:41.040807Z,125.62,5.79,0.03,9.06,90.59
2022-07-05T12:50:41.247557Z,125.21,5.77,0.04,9.06,90.58
2022-07-05T12:52:42.626665Z,124.58,5.76,0.04,9.06,90.59
2022-07-05T12:54:43.345445Z,125.73,5.8,0.04,,90.58
2022-07-05T12:55:43.303218Z,125.33,5.79,0.05,9.06,90.54
2022-07-05T12:57:44.008853Z,125.12,5.79,0.04,,
2022-07-05T12:58:44.341019Z,126.1,5.83,0.03,9.06,90.53
2022-07-05T13:00:45.605957Z,126.3,5.82,0.05,9.05,90.48
2022-07-05T13:01:45.527570Z,125.99,5.83,0.04,9.05,90.44
2022-07-05T13:03:45.724880Z,125.69,5.8,0.04,9.05,90.4
2022-07-05T13:04:46.033557Z,126.33,5.84,0.04,9.04,90.32
2022-07-05T13:06:46.100865Z,126.21,5.83,0.03,,90.28
2022-07-05T13:08:46.483218Z,126.74,5.85,0.04,9.03,
2022-07-05T13:09:46.438127Z,126.56,5.84,0.04,,90.23
2022-07-05T13:11:46.684861Z,126.96,5.86,,9.02,90.16
2022-07-05T13:12:46.685348Z,126.88,5.85,0.03,9.02,
2022-07-05T13:14:47.676970Z,126.6,5.86,0.04,9.02,
2022-07-05T13:15:48.100562Z,126.63,5.85,0.03,9.02,90.16
2022-07-05T13:17:49.283559Z,126.15,5.83,0.04,9.02,90.13
2022-07-05T13:18:49.244413Z,126.79,5.84,0.03,,90.1
2022-07-05T13:20:49.922919Z,126.44,5.85,0.02,9.01,90.06
2022-07-05T13:22:50.022463Z,126.59,5.84,,,90.05
2022-07-05T13:23:50.087901Z,126.32,5.84,0.03,9.01,90.0
